Linea;Ruta;Nodo;Nombre;Posicion;StrTipoServicio
[956] 738_MC;[4009] 738_V1;19171;021A10_Sena;11596;[0] URBANO
[956] 738_MC;[4009] 738_V1;19172;Br. Santander;11851;[0] URBANO
[956] 738_MC;[4009] 738_V1;19173;Br. Santander Sur;12209;[0] URBANO
[956] 738_MC;[4009] 738_V1;46894;107B11;12391;[0] URBANO
[956] 738_MC;[4009] 738_V1;46893;033B11;12593;[0] URBANO
[956] 738_MC;[4009] 738_V1;47067;102B11;12915;[0] URBANO
[956] 738_MC;[4009] 738_V1;46892;103B11;13082;[0] URBANO
[956] 738_MC;[4009] 738_V1;46891;104B11;13341;[0] URBANO
[956] 738_MC;[4009] 738_V1;46890;079B12;13538;[0] URBANO
[956] 738_MC;[4009] 738_V1;46889;080B12;13741;[0] URBANO
[956] 738_MC;[4009] 738_V1;46888;083B12;14100;[0] URBANO
[956] 738_MC;[4009] 738_V1;46887;084B12;14386;[0] URBANO
[956] 738_MC;[4009] 738_V1;46886;100B13;14657;[0] URBANO
[956] 738_MC;[4009] 738_V1;48769;102B13;14909;[0] URBANO
[956] 738_MC;[4009] 738_V1;19185;104A13;15141;[0] URBANO
[956] 738_MC;[4009] 738_V1;19186;002A13;15406;[0] URBANO
[956] 738_MC;[4009] 738_V1;19187;105A13;15673;[0] URBANO
[956] 738_MC;[4009] 738_V1;19093;097A13;16083;[0] URBANO
[956] 738_MC;[4009] 738_V1;19094;003A13;16424;[0] URBANO
[956] 738_MC;[4009] 738_V1;49997;592A13_San Cristobál Sur;16707;[0] URBANO
[956] 738_MC;[4009] 738_V1;29371;264A13;16813;[0] URBANO
[956] 738_MC;[4009] 738_V1;48975;255A13;17385;[0] URBANO
[956] 738_MC;[4009] 738_V1;48976;255B13;17545;[0] URBANO
[956] 738_MC;[4009] 738_V1;19096;257A13;17681;[0] URBANO
[956] 738_MC;[4009] 738_V1;19097;098A13;17957;[0] URBANO
[956] 738_MC;[4009] 738_V1;19098;106A13;18347;[0] URBANO
[956] 738_MC;[4009] 738_V1;19099;001A13;18632;[0] URBANO
[956] 738_MC;[4009] 738_V1;19100;103A13;18808;[0] URBANO
[956] 738_MC;[4009] 738_V1;46718;101B13;19081;[0] URBANO
[956] 738_MC;[4009] 738_V1;46885;099B13;19282;[0] URBANO
[956] 738_MC;[4009] 738_V1;46504;085B12_Br. Ciudad Jardín Sur;19503;[0] URBANO
[956] 738_MC;[4009] 738_V1;46883;082B12;19902;[0] URBANO
[956] 738_MC;[4009] 738_V1;46882;081B12;20160;[0] URBANO
[956] 738_MC;[4009] 738_V1;46507;078B12_Estación Restrepo;20349;[0] URBANO
[956] 738_MC;[4009] 738_V1;46508;111B11_Br. Restrepo;20578;[0] URBANO
[956] 738_MC;[4009] 738_V1;46879;110B11;20827;[0] URBANO
[956] 738_MC;[4009] 738_V1;46631;109B11;21024;[0] URBANO
[956] 738_MC;[4009] 738_V1;46632;108B11;21303;[0] URBANO
[956] 738_MC;[4009] 738_V1;46636;101B11;21549;[0] URBANO
[956] 738_MC;[4009] 738_V1;19112;078A10_Br. Santander;21660;[0] URBANO
[956] 738_MC;[4009] 738_V1;19113;Br. Santander ;22105;[0] URBANO
[956] 738_MC;[4009] 738_V1;48760;076B10;22437;[0] URBANO
[956] 738_MC;[4009] 738_V1;19115;Br. Remanso Sur;22687;[0] URBANO
[956] 738_MC;[4009] 738_V1;19116;Br. La Guaca;23188;[0] URBANO
[956] 738_MC;[4009] 738_V1;19117;Br. Remanso Sur;23519;[0] URBANO
[956] 738_MC;[4009] 738_V1;46875;206B08;23884;[0] URBANO
[956] 738_MC;[4009] 738_V1;46895;113B08;24128;[0] URBANO
[956] 738_MC;[4009] 738_V1;46493;208B08_Br. San Eusebio;24426;[0] URBANO
[956] 738_MC;[4009] 738_V1;48048;209D08;25231;[0] URBANO
[956] 738_MC;[4009] 738_V1;48047;159D08;25900;[0] URBANO
[956] 738_MC;[4009] 738_V1;19124;117A08;26763;[0] URBANO
[956] 738_MC;[4009] 738_V1;36622;585A08;26979;[0] URBANO
[956] 738_MC;[4009] 738_V1;19125;122A08;27251;[0] URBANO
[956] 738_MC;[4009] 738_V1;19126;119A08;27590;[0] URBANO
[956] 738_MC;[4009] 738_V1;19127;120A08;27904;[0] URBANO
[956] 738_MC;[4009] 738_V1;19128;430A08;28480;[0] URBANO
[956] 738_MC;[4009] 738_V1;34189;555A08;29176;[0] URBANO
[956] 738_MC;[4009] 738_V1;19129;004A08;29351;[0] URBANO
[956] 738_MC;[4009] 738_V1;29323;046A07;29765;[0] URBANO
[956] 738_MC;[4009] 738_V1;45061;636A08;30467;[0] URBANO
[956] 738_MC;[4009] 738_V1;29324;030A08;30674;[0] URBANO
[956] 738_MC;[4009] 738_V1;47486;210A08;30925;[0] URBANO
[956] 738_MC;[4009] 738_V1;29326;029A08;31147;[0] URBANO
[956] 738_MC;[4009] 738_V1;40288;611A08;31467;[0] URBANO
[956] 738_MC;[4009] 738_V1;19134;058A08;31710;[0] URBANO
[956] 738_MC;[4009] 738_V1;42270;609A08;32112;[0] URBANO
[956] 738_MC;[4009] 738_V1;19135;410A08;32422;[0] URBANO
[956] 738_MC;[4009] 738_V1;19146;393A08;32842;[0] URBANO
[956] 738_MC;[4009] 738_V1;19137;400A08;33166;[0] URBANO
[956] 738_MC;[4009] 738_V1;19138;371A08;33474;[0] URBANO
[956] 738_MC;[4009] 738_V1;19139;370A08;33785;[0] URBANO
[956] 738_MC;[4009] 738_V1;19140;376A08;33954;[0] URBANO
[956] 738_MC;[4009] 738_V1;29374;378A08_Br. La Riviera;34085;[0] URBANO
[958] 7_MC;[4012] R7_Normal;35574;509A08;0;[0] URBANO
[958] 7_MC;[4012] R7_Normal;43146;629A08;400;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3611;383A08_PALMITAS;602;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3612;403A08;934;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3613;405A08;1221;[0] URBANO
[958] 7_MC;[4012] R7_Normal;48880;652A08;1452;[0] URBANO
[958] 7_MC;[4012] R7_Normal;19148;409A08;1674;[0] URBANO
[958] 7_MC;[4012] R7_Normal;19149;068A08;2053;[0] URBANO
[958] 7_MC;[4012] R7_Normal;19150;059A08;2482;[0] URBANO
[958] 7_MC;[4012] R7_Normal;19151;066A08;2771;[0] URBANO
[958] 7_MC;[4012] R7_Normal;1689;028A08;2960;[0] URBANO
[958] 7_MC;[4012] R7_Normal;1690;160A08;3513;[0] URBANO
[958] 7_MC;[4012] R7_Normal;42244;356A07;4146;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3578;123A07_Bca_Tintal;4517;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3579;124A07;5041;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3580;040A07;5340;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3581;126A07;5816;[0] URBANO
[958] 7_MC;[4012] R7_Normal;40328;364A07;6192;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3618;343A07;6582;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3619;057A07;7050;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3586;019A07;7767;[0] URBANO
[958] 7_MC;[4012] R7_Normal;42245;355A07;8109;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3587;073A07;8821;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3588;041A07;9183;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3589;020A07;9461;[0] URBANO
[958] 7_MC;[4012] R7_Normal;40044;340A07;9743;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3590;021A07;10543;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3591;022A07;10907;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3592;023A07;11313;[0] URBANO
[958] 7_MC;[4012] R7_Normal;707;029A07_Br. El Ejido;12482;[0] URBANO
[958] 7_MC;[4012] R7_Normal;708;028A07;13034;[0] URBANO
[958] 7_MC;[4012] R7_Normal;710;119A07_Industrial Centenario;13327;[0] URBANO
[958] 7_MC;[4012] R7_Normal;711;121A07_Br. Estación Central;13667;[0] URBANO
[958] 7_MC;[4012] R7_Normal;712;131A07_Br. Estación Central;13984;[0] URBANO
[958] 7_MC;[4012] R7_Normal;713;258A00_Complejo Judicial Paloquemao;14523;[0] URBANO
[958] 7_MC;[4012] R7_Normal;714;257A00;14778;[0] URBANO
[958] 7_MC;[4012] R7_Normal;715;255A00;15100;[0] URBANO
[958] 7_MC;[4012] R7_Normal;49962;890A00;15356;[0] URBANO
[958] 7_MC;[4012] R7_Normal;716;253A00;15583;[0] URBANO
[958] 7_MC;[4012] R7_Normal;717;250A00;15872;[0] URBANO
[958] 7_MC;[4012] R7_Normal;718;241A00_Br. La Capuchina;16202;[0] URBANO
[958] 7_MC;[4012] R7_Normal;720;243A00_Br. Veracruz;16514;[0] URBANO
[958] 7_MC;[4012] R7_Normal;722;247A00_Br. Veracruz;16929;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3627;502A00;17312;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3628;506A00;17690;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3629;508A00;17996;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3631;500A00;18798;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3632;498A00;19264;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3633;494A00;19697;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3634;460A00;20214;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3635;350A13;20548;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3636;348A13;20909;[0] URBANO
[958] 7_MC;[4012] R7_Normal;45616;424A13;21080;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3637;301A13;21320;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3638;295A13;21680;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3639;291A13;21988;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3640;298A13;22202;[0] URBANO
[958] 7_MC;[4012] R7_Normal;29727;291A13_Consuelo;22436;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3641;297A13;22677;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3642;292A13;22841;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3643;296A13;23174;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3644;302A13;23537;[0] URBANO
[958] 7_MC;[4012] R7_Normal;45612;425A13;23658;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3645;349A13;23927;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3646;351A13;24259;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3647;461A00;24637;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3648;493A00;25092;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3649;499A00;25686;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3650;509A00;26184;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3651;510A00;26653;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3652;507A00;27009;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3653;505A00;27217;[0] URBANO
[958] 7_MC;[4012] R7_Normal;42401;664A00;27380;[0] URBANO
[958] 7_MC;[4012] R7_Normal;724;245C00;27771;[0] URBANO
[958] 7_MC;[4012] R7_Normal;726;244A00_LAS NIEVES;28201;[0] URBANO
[958] 7_MC;[4012] R7_Normal;727;249A00_Kra13;28502;[0] URBANO
[958] 7_MC;[4012] R7_Normal;38285;251A00;28954;[0] URBANO
[958] 7_MC;[4012] R7_Normal;730;254A00;29187;[0] URBANO
[958] 7_MC;[4012] R7_Normal;49963;891A00;29352;[0] URBANO
[958] 7_MC;[4012] R7_Normal;731;007A00;29474;[0] URBANO
[958] 7_MC;[4012] R7_Normal;732;256A00;29969;[0] URBANO
[958] 7_MC;[4012] R7_Normal;733;067A00;30106;[0] URBANO
[958] 7_MC;[4012] R7_Normal;734;025A07_Kra30;30734;[0] URBANO
[958] 7_MC;[4012] R7_Normal;735;120A07;31037;[0] URBANO
[958] 7_MC;[4012] R7_Normal;736;024A07;31367;[0] URBANO
[958] 7_MC;[4012] R7_Normal;737;032A06;31645;[0] URBANO
[958] 7_MC;[4012] R7_Normal;738;033A06;32080;[0] URBANO
[958] 7_MC;[4012] R7_Normal;48823;025B06_Puente Aranda;33435;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3596;024A06;33759;[0] URBANO
[958] 7_MC;[4012] R7_Normal;50842;447A06;34081;[0] URBANO
[958] 7_MC;[4012] R7_Normal;48824;023B06_Centro Industrial;34315;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3598;022A06;35063;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3599;021A06;35749;[0] URBANO
[958] 7_MC;[4012] R7_Normal;29990;110A06;36049;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3660;020A06;37014;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3661;019A06;37665;[0] URBANO
[958] 7_MC;[4012] R7_Normal;45614;342B07;38613;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3662;342A07;38651;[0] URBANO
[958] 7_MC;[4012] R7_Normal;29993;129A07;39195;[0] URBANO
[958] 7_MC;[4012] R7_Normal;36765;349A07;39485;[0] URBANO
[958] 7_MC;[4012] R7_Normal;29994;127A07;39846;[0] URBANO
[958] 7_MC;[4012] R7_Normal;29995;125A07;40270;[0] URBANO
[958] 7_MC;[4012] R7_Normal;29996;122A07_Bca_Tintal;41009;[0] URBANO
[958] 7_MC;[4012] R7_Normal;45061;636A08;41596;[0] URBANO
[958] 7_MC;[4012] R7_Normal;29324;030A08;41803;[0] URBANO
[958] 7_MC;[4012] R7_Normal;47486;210A08;42054;[0] URBANO
[958] 7_MC;[4012] R7_Normal;29326;029A08;42276;[0] URBANO
[958] 7_MC;[4012] R7_Normal;40288;611A08;42596;[0] URBANO
[958] 7_MC;[4012] R7_Normal;19134;058A08;42839;[0] URBANO
[958] 7_MC;[4012] R7_Normal;42270;609A08;43241;[0] URBANO
[958] 7_MC;[4012] R7_Normal;19135;410A08;43551;[0] URBANO
[958] 7_MC;[4012] R7_Normal;48881;653A08;43762;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3667;406A08;43958;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3668;404A08;44261;[0] URBANO
[958] 7_MC;[4012] R7_Normal;3669;384A08;44607;[0] URBANO
[958] 7_MC;[4012] R7_Normal;43145;628A08;44787;[0] URBANO
[958] 7_MC;[4012] R7_Normal;35574;509A08;45157;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;35574;509A08;0;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;43146;629A08;400;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3611;383A08_PALMITAS;602;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3612;403A08;934;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3613;405A08;1221;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;48880;652A08;1452;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;19148;409A08;1674;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;19149;068A08;2053;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;19150;059A08;2482;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;19151;066A08;2771;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;1689;028A08;2960;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;1690;160A08;3513;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;42244;356A07;4146;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3578;123A07_Bca_Tintal;4517;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3579;124A07;5041;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3580;040A07;5340;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3581;126A07;5816;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;40328;364A07;6192;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3618;343A07;6582;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3619;057A07;7050;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3586;019A07;7767;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;42245;355A07;8109;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3587;073A07;8821;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3588;041A07;9183;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3589;020A07;9461;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;40044;340A07;9743;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3590;021A07;10543;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3591;022A07;10907;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3592;023A07;11313;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;707;029A07_Br. El Ejido;12482;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;708;028A07;13034;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;710;119A07_Industrial Centenario;13327;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;711;121A07_Br. Estación Central;13667;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;712;131A07_Br. Estación Central;13984;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;713;258A00_Complejo Judicial Paloquemao;14523;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;714;257A00;14778;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;715;255A00;15100;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;49962;890A00;15356;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;716;253A00;15583;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;717;250A00;15872;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;718;241A00_Br. La Capuchina;16202;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;720;243A00_Br. Veracruz;16514;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;722;247A00_Br. Veracruz;16929;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3627;502A00;17312;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3628;506A00;17690;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3629;508A00;17996;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3631;500A00;18798;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3632;498A00;19264;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3633;494A00;19697;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3634;460A00;20214;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3635;350A13;20548;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3636;348A13;20909;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;45616;424A13;21080;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3637;301A13;21320;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3638;295A13;21680;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3639;291A13;21988;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3640;298A13;22202;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;29727;291A13_Consuelo;22436;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3641;297A13;22677;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3642;292A13;22841;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3643;296A13;23174;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3644;302A13;23537;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;45612;425A13;23658;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3645;349A13;23927;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3646;351A13;24259;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3647;461A00;24637;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3648;493A00;25092;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3649;499A00;25686;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3650;509A00;26184;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3651;510A00;26653;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3652;507A00;27009;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3653;505A00;27217;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;42401;664A00;27380;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;724;245C00;27771;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;726;244A00_LAS NIEVES;28201;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;727;249A00_Kra13;28502;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;38285;251A00;28954;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;730;254A00;29187;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;49963;891A00;29352;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;731;007A00;29474;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;732;256A00;29969;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;733;067A00;30106;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;734;025A07_Kra30;30734;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;735;120A07;31037;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;736;024A07;31367;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;737;032A06;31645;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;738;033A06;32080;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;48823;025B06_Puente Aranda;33435;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3596;024A06;33759;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;50842;447A06;34081;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;48824;023B06_Centro Industrial;34315;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3598;022A06;35063;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3599;021A06;35749;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;29990;110A06;36049;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3660;020A06;37014;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3661;019A06;37665;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;45614;342B07;38613;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3662;342A07;38651;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;29993;129A07;39195;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;36765;349A07;39485;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;29994;127A07;39846;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;29995;125A07;40270;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;29996;122A07_Bca_Tintal;41009;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;45061;636A08;41596;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;29324;030A08;41803;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;47486;210A08;42054;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;29326;029A08;42276;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;40288;611A08;42596;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;19134;058A08;42839;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;42270;609A08;43241;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;19135;410A08;43551;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;48881;653A08;43762;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;3667;406A08;43958;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;32548;398A08_MC;45377;[0] URBANO
[958] 7_MC;[4013] R7_Noct_Palmitas;47693;427A08;45595;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;47693;427A08;0;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;43708;PIR_T30_PATIO_BONITO.;30;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;19147;528A08;1861;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;19148;409A08;2123;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;19149;068A08;2502;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;19150;059A08;2931;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;19151;066A08;3220;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;1689;028A08;3409;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;1690;160A08;3962;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;42244;356A07;4595;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3578;123A07_Bca_Tintal;4966;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3579;124A07;5490;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3580;040A07;5789;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3581;126A07;6265;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;40328;364A07;6641;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3618;343A07;7031;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3619;057A07;7499;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3586;019A07;8216;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;42245;355A07;8558;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3587;073A07;9270;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3588;041A07;9632;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3589;020A07;9910;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;40044;340A07;10192;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3590;021A07;10992;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3591;022A07;11356;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;3592;023A07;11762;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;707;029A07_Br. El Ejido;12931;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;708;028A07;13483;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;710;119A07_Industrial Centenario;13776;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;711;121A07_Br. Estación Central;14116;[0] URBANO
[958] 7_MC;[4014] R7_Noct_TBuena;712;131A07_Br. Estación Central;14433;[0] URBANO
